Exp_name, solver, sols, solver_time_mean, total_time_mean, block,  block(2nd calc) , avg_block, solver_calls, solver_err, sr_err, how_many?, solver_v_best, total_v_best, block_total_v, file_size, nodes, satv, satc
hu_disc_aus_20,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_aus_20,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_20,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_30,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_40,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_aus_50,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_10,glucose D+I,62,3501.9159433333334,3794.546282927195,2553.0,1953.0,67.1842105263158,38.0,86.86860304381038,79.19218394682088,3,3331.043689999999,3637.3670806884766,2553.0,-1.0,nan,nan,nan
hu_disc_german_10,glucose D,77,1835.792625,2089.953318953514,3003.0,nan,38.5,78.0,nan,nan,2,1750.4254600000004,2010.3408868312836,3003.0,-1.0,nan,nan,nan
hu_disc_german_10,glucose_ordered D,76,1695.9071149999997,1960.96739423275,2926.0,nan,38.0,77.0,154.62032499999964,162.0242584943771,2,1541.28679,1798.9431357383728,2926.0,-1.0,nan,nan,nan
hu_disc_german_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_german_10,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_german_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_german_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_german_10,nbc D+I,62,1582.9914285714287,1842.8793438162122,600.0,166.0,15.789473684210524,38.0,58.24191402812804,70.3041719742868,7,1364.4400000000003,1574.3266813755035,600.0,8204413.285714285,1647014.6666666667,11538.0,642774.0
hu_disc_german_10,nbc_compressed D+I,62,1555.584,1830.0332814216613,600.0,166.0,15.789473684210526,38.0,42.79531511742844,54.696104719938,5,1415.2899999999997,1652.1708443164825,600.0,14381479.0,1641423.2,11592.8,643113.0
hu_disc_german_20,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_20,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_30,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_40,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_german_50,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_10,glucose D+I,131,3336.8084289999993,3464.9021180470786,10856.0,8646.0,241.24444444444444,45.0,46.09565113217005,43.65422969943801,3,3251.195392999999,3382.131438732147,10856.0,-1.0,nan,nan,nan
hu_disc_heart_10,glucose D,269,5108.834451000002,5349.727005004883,36315.0,nan,134.5,270.0,nan,nan,1,5108.834451000002,5349.727005004883,36315.0,-1.0,nan,nan,nan
hu_disc_heart_10,glucose_ordered D,260,6533.257530000001,6746.767317652702,33930.0,nan,130.0,261.0,520.69391,565.9163726568222,2,6012.563620000001,6180.85094499588,33930.0,-1.0,nan,nan,nan
hu_disc_heart_10,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_heart_10,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_heart_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_heart_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_heart_10,nbc D+I,131,1207.6399999999996,1296.3217824186597,2210.0,376.0,49.11111111111112,45.0,112.26198555165502,116.95284530906723,7,969.6900000000002,1056.5734283924103,2210.0,1448695.5714285714,4772516.333333333,4182.0,99944.0
hu_disc_heart_10,nbc_compressed D+I,131,1317.16,1414.814072529475,2210.0,376.0,49.111111111111114,45.0,136.41864437580875,133.18991296966132,3,1160.12,1270.3180675506592,2210.0,2578148.6666666665,4533215.666666667,4310.333333333333,100609.33333333333
hu_disc_heart_20,glucose D+I,41,852.0957243333332,916.0814836025238,1271.0,861.0,28.244444444444444,45.0,19.164234955263264,14.391587924779847,3,825.1805069999999,893.9081716537476,1271.0,-1.0,nan,nan,nan
hu_disc_heart_20,glucose D,54,437.32279900000003,510.7046993970871,1485.0,nan,27.0,55.0,nan,nan,2,421.229574,489.79112362861633,1485.0,-1.0,nan,nan,nan
hu_disc_heart_20,glucose_ordered D,48,463.38234,537.7868707180023,1176.0,nan,24.0,49.0,28.33879999999996,33.38101410865784,2,435.04354000000006,504.4058566093445,1176.0,-1.0,nan,nan,nan
hu_disc_heart_20,minion D+I,41,9593.051325333334,9728.167237440744,410.0,164.0,9.11111111111111,45.0,448.2659672101773,442.59552235218996,3,9136.228178000003,9260.509855985641,410.0,652797.0,93679905.0,0.0,0.0
hu_disc_heart_20,minion_compressed D+I,41,8526.534758000002,8792.1966650486,410.0,164.0,9.11111111111111,45.0,nan,nan,1,8526.534758000002,8792.1966650486,410.0,935782.0,93679905.0,0.0,0.0
hu_disc_heart_20,minion D,62,11547.537188,14495.698033809662,1953.0,nan,31.0,63.0,nan,nan,1,11547.537188,14495.698033809662,1953.0,-1.0,nan,nan,nan
hu_disc_heart_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_heart_20,nbc D+I,41,268.17571428571426,332.38473548207963,410.0,164.0,9.111111111111112,45.0,22.783521912739904,24.204180333123865,7,218.03000000000003,261.92279386520386,410.0,1187755.0,1169689.0,3775.0,85848.0
hu_disc_heart_20,nbc_compressed D+I,41,333.18000000000006,2741.1303219795227,410.0,164.0,9.11111111111111,45.0,30.121890987563635,2308.546670638848,4,254.86000000000004,408.65587997436523,410.0,2109195.75,1318554.25,3815.25,86281.75
hu_disc_heart_30,glucose D+I,7,149.78788500000002,197.42105221748352,64.0,28.0,1.4222222222222223,45.0,2.30108149149531,1.4426583701998104,3,145.58670300000003,194.6139476299286,64.0,-1.0,nan,nan,nan
hu_disc_heart_30,glucose D,7,45.1164,87.69201636314392,28.0,nan,3.5,8.0,1.7646737562790473,1.5445487614910471,3,41.67246,85.19711661338806,28.0,-1.0,nan,nan,nan
hu_disc_heart_30,glucose_ordered D,7,46.182534999999994,95.9137008190155,28.0,nan,3.5,8.0,2.943694999999998,2.5208113193511963,2,43.238839999999996,93.3928894996643,28.0,-1.0,nan,nan,nan
hu_disc_heart_30,minion D+I,7,479.0584726666668,534.9512925942739,36.0,8.0,0.8000000000000002,45.0,18.297572021861544,20.736974919368148,3,452.5320200000001,502.15523648262024,36.0,431341.6666666667,4645526.0,0.0,0.0
hu_disc_heart_30,minion_compressed D+I,7,480.7325250000001,536.3477187156677,36.0,8.0,0.8,45.0,nan,nan,1,480.7325250000001,536.3477187156677,36.0,647172.0,4645526.0,0.0,0.0
hu_disc_heart_30,minion D,7,137.30603,173.1549198627472,28.0,nan,3.5,8.0,nan,nan,1,137.30603,173.1549198627472,28.0,-1.0,nan,nan,nan
hu_disc_heart_30,minion_ordered D,7,2946.969,3011.949723124504,28.0,nan,3.5,8.0,58.48099999999999,53.19085466861725,2,2888.4880000000003,2958.758868455887,28.0,-1.0,nan,nan,nan
hu_disc_heart_30,nbc D+I,7,53.73333333333334,119.62295452753703,36.0,8.0,0.7999999999999999,45.0,2.7245056636225073,3.6382607557974955,6,45.449999999999996,110.29587459564209,36.0,859188.0,301054.6666666667,3442.0,74857.0
hu_disc_heart_30,nbc_compressed D+I,7,54.919999999999995,117.88087193171184,36.0,8.0,0.8000000000000002,45.0,0.571430952375993,0.32660613522518556,3,54.02,117.38854765892029,36.0,1724141.6666666667,311330.0,3449.3333333333335,74921.33333333333
hu_disc_heart_40,glucose D+I,2,25.201673999999997,70.64898788928986,9.0,3.0,0.225,40.0,0.728030164674971,6.68539197793407,4,23.05143,60.144660234451294,9.0,-1.0,nan,nan,nan
hu_disc_heart_40,glucose D,2,2.6836640000000003,41.61347778638204,3.0,nan,1.0,3.0,0.025943887032080237,0.5296282768533989,3,2.634365,40.64317607879639,3.0,-1.0,nan,nan,nan
hu_disc_heart_40,glucose_ordered D,2,2.05813475,68.91287857294083,3.0,nan,1.0,3.0,0.08020467658577754,11.878225018183581,4,1.821359,43.871689558029175,3.0,-1.0,nan,nan,nan
hu_disc_heart_40,minion D+I,2,25.76830033333334,73.56985632578532,6.0,2.0,0.15,40.0,0.9801960395863556,2.5561385792288593,3,24.662754000000007,69.17272996902466,6.0,277228.3333333333,228963.0,0.0,0.0
hu_disc_heart_40,minion_compressed D+I,2,27.803390000000004,74.42109560966492,6.0,2.0,0.15,40.0,nan,nan,1,27.803390000000004,74.42109560966492,6.0,418952.0,228963.0,0.0,0.0
hu_disc_heart_40,minion D,2,4.4062,46.31851410865784,3.0,nan,1.0,3.0,nan,nan,1,4.4062,46.31851410865784,3.0,-1.0,nan,nan,nan
hu_disc_heart_40,minion_ordered D,2,48.394,88.76453590393066,3.0,nan,1.0,3.0,0.47319999999999846,0.15538859367370605,2,47.9208,88.60914731025696,3.0,-1.0,nan,nan,nan
hu_disc_heart_40,nbc D+I,2,9.028333333333334,71.71160924434662,6.0,2.0,0.15,40.0,0.35342530249607845,1.006394661717601,6,7.719999999999999,68.3284068107605,6.0,677861.5,56190.666666666664,3105.0,63045.0
hu_disc_heart_40,nbc_compressed D+I,2,9.199999999999998,70.73181462287903,6.0,2.0,0.15,40.0,0.8809842980061177,0.49034893972370525,3,7.8999999999999995,69.75425791740417,6.0,1358299.0,55864.666666666664,3106.0,63081.0
hu_disc_heart_50,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,nbc D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_heart_50,nbc_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_hepatit_10,glucose D+I,21,33.631964,60.74657813707987,596.0,231.0,17.529411764705884,34.0,0.747698751105904,2.8244032953964444,3,32.14956800000001,55.54840326309204,596.0,-1.0,nan,nan,nan
hu_disc_hepatit_10,glucose D,77,24.882860666666662,62.58951608339945,3003.0,nan,38.5,78.0,0.5919866860784233,6.593313661152857,3,24.117388999999992,49.538100242614746,3003.0,-1.0,nan,nan,nan
hu_disc_hepatit_10,glucose_ordered D,48,17.577192499999995,56.6911004781723,1176.0,nan,24.0,49.0,0.8955274999999983,2.9753915071487427,2,16.681665,53.71570897102356,1176.0,-1.0,nan,nan,nan
hu_disc_hepatit_10,minion D+I,21,5880.365596333333,5989.028362592061,365.0,50.0,10.735294117647058,34.0,345.2877880838235,341.2056422373469,3,5404.736991000002,5514.516145467758,365.0,259711.0,183835373.0,0.0,0.0
hu_disc_hepatit_10,minion_compressed D+I,21,5516.323544000001,5616.904881238937,365.0,50.0,10.735294117647058,34.0,nan,nan,1,5516.323544000001,5616.904881238937,365.0,377660.0,183835373.0,0.0,0.0
hu_disc_hepatit_10,minion D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan
hu_disc_hepatit_10,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_hepatit_10,nbc D+I,21,13.475,48.619757334391274,365.0,50.0,10.735294117647058,34.0,1.1041218229887497,3.1398418479421166,6,10.54,36.599897623062134,365.0,359795.5,197368.66666666666,1958.0,27660.0
hu_disc_hepatit_10,nbc_compressed D+I,21,12.163333333333332,47.697542905807495,365.0,50.0,10.735294117647058,34.0,1.4180307158560121,2.952660228989929,3,10.239999999999997,43.688798904418945,365.0,731063.3333333334,190378.66666666666,1982.0,27790.0
hu_disc_hepatit_20,glucose D+I,46,62.694008333333336,100.2834210395813,1602.0,1081.0,47.11764705882353,34.0,1.2585079628197753,0.8437927878957405,3,60.422752,98.83489084243774,1602.0,-1.0,nan,nan,nan
hu_disc_hepatit_20,glucose D,113,64.657835,120.28999543190002,6441.0,nan,56.5,114.0,nan,nan,2,62.79517299999999,97.95126414299011,6441.0,-1.0,nan,nan,nan
hu_disc_hepatit_20,glucose_ordered D,107,91.9157185,142.16995573043823,5778.0,nan,53.5,108.0,3.041115499999968,5.95497441291809,2,88.87460300000002,136.21498131752014,5778.0,-1.0,nan,nan,nan
hu_disc_hepatit_20,minion D+I,46,862.6923176666666,895.6764733791351,521.0,107.0,15.323529411764705,34.0,38.360212085888875,32.98956736747308,3,812.4623889999997,855.1353194713593,521.0,237523.66666666666,24099379.0,0.0,0.0
hu_disc_hepatit_20,minion_compressed D+I,46,791.3267649999999,825.4504804611206,521.0,107.0,15.323529411764707,34.0,nan,nan,1,791.3267649999999,825.4504804611206,521.0,311414.0,24099379.0,0.0,0.0
hu_disc_hepatit_20,minion D,151,1038.212124,4417.18843960762,11476.0,nan,75.5,152.0,nan,nan,1,1038.212124,4417.18843960762,11476.0,-1.0,nan,nan,nan
hu_disc_hepatit_20,minion_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_hepatit_20,nbc D+I,46,17.268333333333334,51.71055789788564,521.0,107.0,15.323529411764708,34.0,1.6087933711670723,3.073966886780058,6,11.950000000000001,37.46451687812805,521.0,294917.0,227483.0,1771.0,23288.0
hu_disc_hepatit_20,nbc_compressed D+I,46,14.410000000000002,52.81415247917175,521.0,107.0,15.323529411764705,34.0,2.48922343981679,3.092930410926727,3,10.84,47.15680742263794,521.0,608795.0,208271.66666666666,1822.6666666666667,23497.333333333332
hu_disc_hepatit_30,glucose D+I,10,14.088613666666667,37.376879851023354,125.0,55.0,3.676470588235294,34.0,0.28870289052376535,1.7531457786098597,3,13.512195000000002,35.50613284111023,125.0,-1.0,nan,nan,nan
hu_disc_hepatit_30,glucose D,18,9.717173333333333,31.081727663675945,171.0,nan,9.0,19.0,0.37048386665743605,1.6528951808857866,3,8.976372999999997,29.313525676727295,171.0,-1.0,nan,nan,nan
hu_disc_hepatit_30,glucose_ordered D,20,9.049783499999998,39.47415900230408,210.0,nan,10.0,21.0,0.41777949999999997,1.5616590976715088,2,8.632003999999998,37.91249990463257,210.0,-1.0,nan,nan,nan
hu_disc_hepatit_30,minion D+I,10,50.26930566666667,75.11023076375325,70.0,20.0,2.0588235294117645,34.0,3.1340546623725496,0.0030946738435029017,3,46.791727,75.10521149635315,70.0,139323.66666666666,1349641.0,0.0,0.0
hu_disc_hepatit_30,minion_compressed D+I,10,53.56814099999999,81.35885643959045,70.0,20.0,2.0588235294117645,34.0,nan,nan,1,53.56814099999999,81.35885643959045,70.0,213155.0,1349641.0,0.0,0.0
hu_disc_hepatit_30,minion D,25,51.63142,70.7191915512085,325.0,nan,12.5,26.0,nan,nan,1,51.63142,70.7191915512085,325.0,-1.0,nan,nan,nan
hu_disc_hepatit_30,minion_ordered D,10,170.20065,207.77412670850754,27.5,nan,2.5,6.0,98.60579534704084,94.17403787214921,4,0.0,45.39241409301758,0.0,-1.0,nan,nan,nan
hu_disc_hepatit_30,nbc D+I,10,4.323333333333333,37.091287891070046,70.0,20.0,2.0588235294117645,34.0,0.28402660282288883,1.8619527341428157,6,3.42,28.290181398391724,70.0,225755.0,66451.33333333333,1563.0,19106.0
hu_disc_hepatit_30,nbc_compressed D+I,10,4.316666666666666,41.57658998171488,70.0,20.0,2.0588235294117645,34.0,0.41866188956934913,0.9986399482973074,3,3.5999999999999996,39.93873047828674,70.0,459181.0,68087.66666666667,1570.3333333333333,19206.666666666668
hu_disc_hepatit_40,glucose D+I,3,3.0961599999999994,23.23073434829712,13.0,6.0,0.43333333333333335,30.0,0.05770272153893601,1.6048665833307008,3,2.990375,21.24362564086914,13.0,-1.0,nan,nan,nan
hu_disc_hepatit_40,glucose D,3,0.9910153333333334,17.730846007664997,6.0,nan,1.5,4.0,0.017365955644433887,0.4966645758948824,3,0.958313,17.230571746826172,6.0,-1.0,nan,nan,nan
hu_disc_hepatit_40,glucose_ordered D,3,0.6610795,24.80913817882538,6.0,nan,1.5,4.0,0.017790500000000042,1.374616026878357,2,0.643289,23.43452215194702,6.0,-1.0,nan,nan,nan
hu_disc_hepatit_40,minion D+I,3,4.656234333333334,27.972880522410076,7.0,4.0,0.2333333333333333,30.0,0.23072760998872896,2.7571810733521858,3,4.400241,22.564558744430542,7.0,96914.33333333333,69163.0,0.0,0.0
hu_disc_hepatit_40,minion_compressed D+I,3,5.069756000000001,30.626988887786865,7.0,4.0,0.23333333333333334,30.0,nan,nan,1,5.069756000000001,30.626988887786865,7.0,150442.0,69163.0,0.0,0.0
hu_disc_hepatit_40,minion D,3,1.266584,14.795136451721191,6.0,nan,1.5,4.0,nan,nan,1,1.266584,14.795136451721191,6.0,-1.0,nan,nan,nan
hu_disc_hepatit_40,minion_ordered D,3,5.371405,38.934394896030426,3.0,nan,0.75,2.5,3.103117877813915,3.763723019018077,4,0.0,32.03845286369324,0.0,-1.0,nan,nan,nan
hu_disc_hepatit_40,nbc D+I,3,1.0633333333333332,32.21858433882395,7.0,4.0,0.23333333333333336,30.0,0.039384147967311836,2.2392016763366014,6,0.8799999999999999,21.711515188217163,7.0,176814.5,18171.333333333332,1412.0,15800.0
hu_disc_hepatit_40,nbc_compressed D+I,3,1.0466666666666666,36.78133201599121,7.0,4.0,0.2333333333333333,30.0,0.08647414514048567,1.20027949012511,3,0.8799999999999999,34.40715146064758,7.0,356070.0,18263.666666666668,1413.0,15826.0
hu_disc_hepatit_50,glucose D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_hepatit_50,glucose D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_hepatit_50,glucose_ordered D,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_hepatit_50,minion D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
hu_disc_hepatit_50,minion_compressed D+I,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,nan,nan,nan,nan
